CTL_S1	CTL_S2	CTL_S3	CTL_S4	CTL_S5	PMA_S6	PMA_S7	PMA_S8	PMA_S9	PMA_S10
HELLS	9.28587188190228	9.24558561357315	9.29809618393112	9.27891510400968	9.34638291761829	9.32460369680141	9.4250028699184	9.48078097380558	9.45555622060535	9.44303327516683
HELQ	7.41813698211002	7.34157521785018	7.28356145476023	7.77580471498499	7.56286052015876	7.28183090792181	7.30405777621988	7.28873230448664	7.69163588244063	7.27318081670561
HELZ	10.7185937730565	10.8425048456744	10.7967914228175	10.7840463885707	10.8652092231308	10.9970622849248	10.6949179571687	10.9935962604542	10.8218065371657	10.895447867014
HELZ2	7.88352474503161	8.09861206680518	8.16103525082222	8.0526334261651	7.97787894421788	8.2243841229203	8.29678078951102	8.01724907522528	8.20618811965032	8.10568317619347
HEMGN	2.38373035691854	2.51112922485314	2.66683265217395	1.34402784871907	3.0833606541729	3.84363181862387	2.98386319277872	3.03406264624795	3.73845109832356	4.33190705422717
HEMK1	7.98588227814856	8.25907119878351	8.23229150491999	8.2964487789269	8.09169450248291	7.65795811602209	7.69360298430398	7.58354968425827	7.58830131478522	7.65319026727434
HENMT1	8.60660945457505	8.44331145102432	8.43844626727269	8.34960505480143	8.53382327238792	8.2243841229203	8.35364135344291	8.11509274711093	8.18745219563244	8.24821736260457
HEPACAM	5.72701055031453	5.5963573210936	5.74011708823624	6.38290057498815	6.62612410530177	6.04929530375083	6.38820299604274	6.68269468632106	6.65807817934284	6.741609294673
HEPACAM2	-6.64385618977472	-6.64385618977472	-0.126955216858632	-0.22961308198715	-6.64385618977472	0.155200871433709	-6.64385618977472	-6.64385618977472	0.937567088924787	0.0968170100787238
HEPH	0.804286080573775	-0.0612346938358584	-0.126955216858632	0.761904080720004	-6.64385618977472	1.14870853146034	0.669211330326305	0.87028902420983	0.937567088924787	2.40791209326434
HEPHL1	2.1212487243016	2.24860088033811	-0.126955216858632	2.34118351932317	3.2351935254508	3.84363181862387	4.36125213129241	4.50686616888956	3.93096105647289	4.17152665901428
HERC1	11.0498550988283	11.0612721011484	11.0037798002973	10.9989308263254	11.017647993938	10.9037456057778	10.7409362489663	10.9597562922901	10.80192818219	10.9129932050333
HERC2	12.1532810505142	12.208460899959	12.2031667545035	12.2163875154983	12.1840738110434	11.9683416580335	11.7958236350658	11.8241906663712	11.8134258582817	11.8629862158672
HERC3	8.47199847239641	8.65837907819662	8.50470224508984	8.46421835459138	8.411620780967	8.53024315128695	8.41504006043947	8.49903977642684	8.48464399127056	8.6493529564453
HERC4	8.09983414520203	8.01115251504738	8.21919628476308	8.08434110466731	8.08171078116657	8.50854867143804	8.02648783661687	8.37417141484893	8.23840166580549	8.19183678373096
HERC5	6.35076643907502	5.9682583248668	6.06687269095372	6.33851185793614	6.33817560964476	6.27165660349247	6.56715304229061	5.92870133089497	6.42203621720438	6.45846648061325
HERC6	5.57766263997165	5.47854620903578	5.1055507081931	5.70784342842616	5.58445856636536	5.18697705642993	4.90851824081053	4.95030483884329	5.32269281386825	5.29308435743022
HERPUD1	7.78475092002863	8.00583892150259	7.6901639705464	7.71344174217579	7.84253272010259	7.06115811662781	7.0000730034096	6.8166995760766	6.6983381177817	6.90356245730821
HERPUD2	7.74443531893541	7.6718973489598	7.86289062295585	7.59893553940153	7.84253272010259	8.04310834816115	7.93629359732052	7.83398206315933	8.02810221558819	8.07200128713207
HES1	2.79807659170384	3.24708216352933	3.55886852507385	3.75444046084909	3.2351935254508	9.93173525941534	10.1216026885828	10.177537299403	10.238365836765	9.96439138924193
HES2	2.79807659170384	3.38444754280536	4.50169726643745	3.45512684886741	3.91269078242516	3.72823834106173	4.36125213129241	4.95030483884329	3.10162155705882	3.99106115714728
HES4	1.38649210746592	-6.64385618977472	1.44746617649295	2.34118351932317	-6.64385618977472	2.95140811476139	3.46876888211048	3.44865975601647	1.52001657129736	2.89256201231797
HES6	7.84045787446572	7.86621008950647	7.67745353699254	7.79783002388988	7.55566540025638	7.19756756753463	7.24516789100634	6.86249926629639	6.8249598820721	7.08336937346629
HES7	3.11958976885454	1.51365775817632	1.44746617649295	2.07871842816194	1.50179838587082	-6.64385618977472	2.98386319277872	1.86633757814655	2.51749916790388	1.67275765934632
HESX1	4.38165556898961	4.31667533458585	3.94560357502692	4.07615474105577	3.49797256036981	3.84363181862387	4.56760941225031	4.1111378659852	3.73845109832356	4.5433134685784
HEXA	9.12245618065308	9.166832835625	9.02715675246239	9.0480190747711	9.02028476785624	8.97826580356778	9.07376499367547	8.92039677875079	8.94406462560704	8.92564299932701
HEXB	10.5007790050088	10.5484388406617	10.4663930338309	10.5518524821527	10.5172218887662	10.6219762615729	10.7235139050677	10.566288367992	10.5989091498954	10.5385999072336
HEXD	7.80169001875657	7.63795170146957	7.7820821478743	7.71922381981758	7.6397253245559	7.82173071123291	7.92695611520586	7.66334634807628	7.60251443903737	7.31217246119394
HEXIM1	7.90980296705391	7.95711480973404	8.00191862287029	7.90824923643269	7.56286052015876	8.58930752677672	8.87930944834477	8.8107746383176	8.80041194172575	8.71629248633834
HEXIM2	5.7504651299327	5.87807538263793	5.47223896664413	5.50857551165445	5.88925587695295	4.78656585402362	5.11995684141201	4.18509670525997	5.10036047171935	4.33190705422717
HEY1	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	0.155200871433709	0.669211330326305	-0.12184040444295	0.937567088924787	-6.64385618977472
HEY2	0.804286080573775	-6.64385618977472	-0.126955216858632	-6.64385618977472	-0.0730112380425258	2.46672715200977	2.24811285532536	0.87028902420983	0.937567088924787	2.40791209326434
HEYL	8.17975485544599	8.17634905573227	8.15187557257622	8.20874705511429	8.09169450248291	7.57689063444924	7.6488668644916	7.44742043930384	7.50752297751498	7.50960691392823
HFE	4.84089842250049	4.01199109092771	3.55886852507385	4.45446896878218	4.00009727330058	3.72823834106173	3.83104935911134	5.11072038993662	3.51623881702784	3.78474985577722
HFM1	4.25618760312642	5.13349817159713	4.10596968267051	4.88314304992058	4.71963510134405	4.53512665057264	4.46811719497683	4.67029691100784	4.25269996238698	4.5433134685784
HGD	-6.64385618977472	2.73316006510634	2.44481882131142	2.56316914972977	3.2351935254508	2.72932651712938	2.24811285532536	3.56403532599424	3.10162155705882	2.40791209326434
HGF	5.41104976022579	5.20942594795797	5.41213180338953	5.03921210945839	5.63994233300787	5.14259531326287	4.24583340860755	4.86287116245472	5.1398774697651	5.17112629950347
HGH1	9.08834894558168	9.03218576441475	9.0396258664539	9.00132673587546	9.06404432327582	8.56428972196775	8.51813063847779	8.26756355902641	8.51125498540982	8.6185750696704
HGS	10.7200795471154	10.6709964297121	10.6613440279776	10.5862704686501	10.555598302072	10.8895482772834	10.9362420592777	10.9210509706087	10.9370494889167	10.8793102555247
HGSNAT	10.4070362314168	10.4334191886051	10.4810956823098	10.4863964488223	10.4967050124216	10.5579381813444	10.4398400329639	10.4890069704966	10.5593810441028	10.4947839740381
HHAT	5.44018932451798	4.56809826034118	4.98694212856059	5.03921210945839	5.49701451664711	5.46444172332495	5.24545315042862	5.38628221568645	4.68546314748251	5.25356621424241
HHEX	6.73865041515556	6.38323821407057	6.38093917432416	6.09343237375494	6.58430822529647	7.5601158054637	7.3606377933404	7.54193279643984	7.5225503651524	7.55094547288239
HHIP	4.49707954746428	4.17236163152086	4.50169726643745	4.56133716978251	4.55620207341694	5.14259531326287	3.83104935911134	5.28900907962732	4.25269996238698	5.21293503472223
HHIPL1	7.35833115730404	7.56033480804202	7.35713798278748	7.41166728627743	7.33808644822259	6.92366539608035	6.96400660198652	7.14787923192144	6.94135950983295	6.741609294673
HHIPL2	1.38649210746592	0.931219366907536	2.44481882131142	2.07871842816194	-6.64385618977472	1.14870853146034	1.66466798736739	3.18588960002026	1.93379591796632	-6.64385618977472
HHLA2	4.04480270008998	4.96848874216482	5.41213180338953	4.6119421720826	4.99964639104792	4.66631707408102	4.56760941225031	4.67029691100784	4.68546314748251	5.08368848397779
HHLA3	5.08182907275573	5.09398122392118	5.44249839380414	5.14609597350272	5.23404400019163	4.72769394508266	4.56760941225031	4.44799891959025	4.93048803751386	5.21293503472223
HIBADH	7.17980460801168	7.26357764744147	7.14270841617367	7.43995468545322	7.48924165179405	7.39020035969892	7.30405777621988	6.9499548145068	7.07986862724863	7.26326599106247
HIBCH	7.09072740221251	7.15255384624099	7.28356145476023	7.00141118861342	7.36303127682326	7.38067815512211	6.88905070738043	7.18440256469759	7.15893451074125	7.16017945440622
HIC1	2.6057278105312	3.9245841374091	3.02889778966716	3.21435790412528	3.0833606541729	6.55173156967658	6.85005991056821	7.05230853972162	6.75032783778676	6.40536129610294
HIC2	9.14917304408184	9.08100732607545	8.90435811994312	8.9082192082652	8.82465368235551	9.40899460566266	9.54887280123902	9.24610333083198	9.29854423556395	9.38020084439192
HID1	-6.64385618977472	2.24860088033811	1.44746617649295	1.34402784871907	-6.64385618977472	-6.64385618977472	0.669211330326305	-0.12184040444295	-0.054920014195448	0.0968170100787238
HIF1A	9.65244426408331	9.67016578044961	9.76260771241934	9.72923603593386	9.74937722161403	10.1323036610576	9.9385744512019	10.0900044598032	10.0797753138914	9.9916697788557
HIF1A-AS2	0.804286080573775	2.24860088033811	2.18231427528974	1.34402784871907	-6.64385618977472	1.73150041003257	3.46876888211048	2.86435778915943	2.93190662937638	1.67275765934632
HIF1AN	8.58067333678662	8.84847755340623	8.58175560596243	8.7785434856645	8.68325709219775	8.62603913616952	8.79456910154287	8.68258935437603	8.72121193678904	8.78373544069523
HIF3A	5.18871384904415	4.78213917485081	4.90208080291107	5.14609597350272	4.91221173406706	5.39045833907084	5.3609011130676	5.41730177216536	5.45390600049021	5.57541867202365
HIGD1A	7.62896370792888	7.67859167400492	7.87407388288575	7.7923551403357	7.84253272010259	7.7933035719096	7.61438022725009	7.66980105250463	7.90735488111714	7.59903723868321
HIGD1B	2.9677710980247	2.51112922485314	3.02889778966716	2.75550905918442	1.50179838587082	1.14870853146034	4.24583340860755	3.32324899349531	3.51623881702784	3.40655222937901
HIGD1C	0.804286080573775	-0.0612346938358584	-0.126955216858632	-0.22961308198715	-0.0730112380425258	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472
HIGD2A	7.33524896228245	7.15255384624099	7.34914568089197	7.2533115211994	7.57001993400695	7.29202602214258	7.56707696659327	7.2287936783924	7.42195209092715	7.11678993877415
HIGD2B	-6.64385618977472	-0.0612346938358584	-6.64385618977472	-6.64385618977472	-6.64385618977472	1.14870853146034	-6.64385618977472	-6.64385618977472	-6.64385618977472	0.0968170100787238
HIKESHI	7.5839785616724	7.53104206912549	7.52261847651266	7.33088951132688	7.66669103249645	7.28183090792181	7.41508232620159	6.9499548145068	7.11994314496654	7.33128008966439
HILPDA	7.42544135671552	7.17166133496732	7.43471631669295	7.47455137812616	7.70621747770889	6.0003932152784	5.6146010814714	5.64402352752174	5.73764018967441	6.06075905193092
HINFP	8.3959564806969	8.45505632264726	8.34508849930313	8.41874914607812	8.35056857787332	8.13092299685458	8.32549118217271	7.94989646886016	8.10997617336188	8.04331960896885
HINT1	9.28987930659122	9.32879764974293	9.38470268707409	9.37544461127419	9.36913522226109	9.29702788666605	9.3360896463083	9.1501130524953	9.26988823656423	9.23557176274272
HINT2	7.22236217769567	7.11356249272595	7.20602996708211	7.22920065879963	7.45097379333074	6.65012513419887	7.05253639812502	6.86249926629639	6.76303771404694	6.85157224176416
HINT3	8.13144261205391	8.56029659050094	8.28770281751348	8.34213016399281	8.23370854938641	8.35168437304427	8.38807381031787	8.11981498730719	8.94406462560704	8.55090700579977
HIP1	8.09526158235625	8.05811420294289	8.03218489408784	7.97742998960291	7.92860002999486	7.93666159497712	7.86962534346293	7.81080676473165	7.80659625132533	7.7975733509215
HIP1R	6.70302988279089	6.95717286419062	6.98660088222484	6.87243527882334	6.43546118156145	7.20837358901486	6.90815792874206	7.35431654534259	7.39770597059045	7.20230202745092
HIPK1	11.1770091492802	11.2314097837498	11.2031698140344	11.2122963578691	11.1907688349301	11.0377689876595	10.965039178077	11.1500940075304	11.2530755347722	11.0110479403781
HIPK2	10.0151832705421	9.99778932464923	9.86704816489539	9.84614388578814	9.84838611569553	10.0278970352884	9.96846372166779	10.189940274588	10.0567328818599	10.0986911973186
HIPK3	11.8814770916625	11.8948218123927	11.8387753191264	11.8752321564118	11.8818422400229	12.1130150010647	12.0149141216112	12.0310508449467	12.0515517793264	11.9976516477109
HIPK4	-6.64385618977472	-6.64385618977472	-0.126955216858632	1.75764388426311	0.919380810664841	-6.64385618977472	-6.64385618977472	0.87028902420983	-6.64385618977472	-6.64385618977472
HIRA	9.69235065028784	9.82300660218219	9.82300431110465	9.72780267462863	9.68818304716629	9.54308561764522	9.69079488402464	9.45485287498759	9.63393659508353	9.52622604926115
HIRIP3	8.56091060171746	8.50110239874806	8.64187506150983	8.43289291710217	8.24717036404942	8.00642909332149	8.28951302074879	8.06210160635052	8.18745219563244	8.34069533252943
HIST1H1B	11.964363146211	11.9673482175853	11.9852019780613	12.0750207051451	12.1351341485701	11.6852230441271	11.7958236350658	11.5427396388734	11.6511185379127	11.6855022690947
HIST1H1C	11.2415389861921	11.2590299927675	11.2644777272898	11.3854628759961	11.3614025484951	11.0102446912047	11.0631290576752	10.8736102244339	11.0560807553325	10.9137856728152
HIST1H1D	9.83219024803004	9.77383706911337	9.95919426258537	9.88909557119131	9.93550161293998	9.1166274223169	9.23378144131487	9.13852528300329	9.05157556910599	9.14937758435726
HIST1H1E	11.5349423523293	11.4034193414685	11.5140807569543	11.5566997786511	11.6636993868919	10.9004176054513	11.12670308114	11.034184447758	11.1773552709873	11.2272898744907
HIST1H1T	1.80014939232322	0.931219366907536	-0.126955216858632	2.34118351932317	2.49924896315255	2.95140811476139	1.66466798736739	2.67199570460639	0.937567088924787	1.67275765934632
HIST1H2AB	9.37910524254512	9.42748044129392	9.38470268707409	9.52322852054895	9.50794209808228	8.62200372521885	8.62014888876461	8.64704611332587	8.9187293610095	8.6493529564453
HIST1H2AC	8.89931883172529	8.93209190945508	8.91251647354294	9.01078688112624	8.99390986505589	8.60574824939397	8.54889206204701	8.5312992583763	8.57390891282864	8.5095673286625
HIST1H2AD	10.444368744692	10.1798548774784	10.32073975222	10.2837889805563	10.4985822866778	9.77155996905461	9.91751305187451	9.63057780492919	10.0241064045134	9.8381662511348
HIST1H2AE	11.4042609535979	11.3650272504222	11.4007246507071	11.5045016194277	11.5121150191996	11.0699715158814	11.0264394220244	11.1007865880273	11.2286562820672	11.1654183102641
HIST1H2AG	10.8960136040348	10.8865373775555	10.9559014583128	10.8441529730867	10.9486002731881	10.5366592498658	10.7515540458663	10.5532558901818	10.7422005916265	10.6719864659506
HIST1H2AH	10.5042324718784	10.4579468908589	10.5064701938338	10.55428056481	10.6379597397205	10.0861800291442	10.2450846797158	10.1197760887237	10.2864783851189	10.3252573824216
HIST1H2AI	9.21387761901003	9.25904765263276	9.36105177574148	9.21282700219089	9.24491165528587	8.86331700969635	8.8548983051082	8.89031168002667	8.94127146748199	8.70534936982823
HIST1H2AJ	12.1604122416345	12.0966895030645	12.0836196152135	12.2484795453638	12.2432123242273	11.7518315006386	11.7126826404754	11.7365924421795	11.9033572504507	11.8297812720395
HIST1H2AK	5.44018932451798	5.67880291469621	5.7154596877024	6.26135379275287	6.04123462955969	5.14259531326287	5.3609011130676	5.6700135841608	5.83715783785518	5.94147875487211
HIST1H2AL	10.4955832548575	10.3540973256256	10.4883911970863	10.4213801263927	10.5876989343072	9.89541874018563	10.1875996682936	9.95646748576832	10.1049536462488	10.0832762862697
HIST1H2AM	10.9808832899902	10.8821941106265	10.9192576862017	10.9239295315706	11.0532078713346	10.5441426289834	10.7208147714452	10.5550003709814	10.7357671959069	10.6185475406771
HIST1H2BB	9.30975113800217	9.13554769696252	9.22791556554396	9.229128541341	9.30407277237993	8.67749745600438	8.62014888876461	8.9040645466354	8.97716740294669	8.80097175684882
HIST1H2BC	11.0278288971927	10.9741698286213	11.0623931710554	10.9138802957157	11.0267830916049	10.7569050242806	10.5212070142331	10.6849548741817	10.8111368537885	10.6204905522444
HIST1H2BD	9.90192439723412	9.80170082895757	9.89887836204463	9.81002485735963	9.88041462627491	9.26891470176312	9.1154635221885	9.25471631971669	9.4614167887241	9.3477277305788
HIST1H2BE	9.47725946175935	9.40343531945735	9.4719342588205	9.28282478620743	9.44313471288265	8.7006422318658	8.88414249961823	8.76629025852632	8.95794987129127	8.80780903396709
